dice,iou,hd95,precision,recall,f1,image_id,class,n_masks
1.0,1.0,0.0,1.0,1.0,1.0,Normal- (4429),Normal,30
1.0,1.0,0.0,1.0,1.0,1.0,Normal- (4016),Normal,40
1.0,1.0,0.0,1.0,1.0,1.0,Normal- (4596),Normal,19
1.0,1.0,0.0,1.0,1.0,1.0,Normal- (459),Normal,32
1.0,1.0,0.0,1.0,1.0,1.0,Normal- (2673),Normal,23
1.0,1.0,0.0,1.0,1.0,1.0,Normal- (545),Normal,30
1.0,1.0,0.0,1.0,1.0,1.0,Normal- (2663),Normal,25
1.0,1.0,0.0,1.0,1.0,1.0,Normal- (1984),Normal,17
1.0,1.0,0.0,1.0,1.0,1.0,Normal- (1792),Normal,25
1.0,1.0,0.0,1.0,1.0,1.0,Normal- (314),Normal,25
1.0,1.0,0.0,1.0,1.0,1.0,Normal- (2056),Normal,28
1.0,1.0,0.0,1.0,1.0,1.0,Normal- (4601),Normal,18
1.0,1.0,0.0,1.0,1.0,1.0,Normal- (3723),Normal,35
1.0,1.0,0.0,1.0,1.0,1.0,Normal- (2361),Normal,24
1.0,1.0,0.0,1.0,1.0,1.0,Normal- (4621),Normal,12
1.0,1.0,0.0,1.0,1.0,1.0,Normal- (2989),Normal,19
1.0,1.0,0.0,1.0,1.0,1.0,Normal- (1747),Normal,30
1.0,1.0,0.0,1.0,1.0,1.0,Normal- (996),Normal,26
1.0,1.0,0.0,1.0,1.0,1.0,Normal- (3603),Normal,16
1.0,1.0,0.0,1.0,1.0,1.0,Normal- (2379),Normal,28
1.0,1.0,0.0,1.0,1.0,1.0,Normal- (871),Normal,23
1.0,1.0,0.0,1.0,1.0,1.0,Normal- (255),Normal,19
1.0,1.0,0.0,1.0,1.0,1.0,Normal- (2408),Normal,26
1.0,1.0,0.0,1.0,1.0,1.0,Normal- (2495),Normal,35
1.0,1.0,0.0,1.0,1.0,1.0,Normal- (1352),Normal,22
1.0,1.0,0.0,1.0,1.0,1.0,Normal- (4242),Normal,28
1.0,1.0,0.0,1.0,1.0,1.0,Normal- (4552),Normal,52
1.0,1.0,0.0,1.0,1.0,1.0,Normal- (3989),Normal,31
1.0,1.0,0.0,1.0,1.0,1.0,Normal- (1117),Normal,22
1.0,1.0,0.0,1.0,1.0,1.0,Normal- (3105),Normal,15
1.0,1.0,0.0,1.0,1.0,1.0,Normal- (2635),Normal,22
1.0,1.0,0.0,1.0,1.0,1.0,Normal- (4373),Normal,28
1.0,1.0,0.0,1.0,1.0,1.0,Normal- (240),Normal,16
1.0,1.0,0.0,1.0,1.0,1.0,Normal- (1435),Normal,21
1.0,1.0,0.0,1.0,1.0,1.0,Normal- (3472),Normal,43
1.0,1.0,0.0,1.0,1.0,1.0,Normal- (718),Normal,22
1.0,1.0,0.0,1.0,1.0,1.0,Normal- (2209),Normal,21
1.0,1.0,0.0,1.0,1.0,1.0,Normal- (1723),Normal,43
1.0,1.0,0.0,1.0,1.0,1.0,Normal- (1257),Normal,42
1.0,1.0,0.0,1.0,1.0,1.0,Normal- (4849),Normal,31
1.0,1.0,0.0,1.0,1.0,1.0,Normal- (3901),Normal,40
1.0,1.0,0.0,1.0,1.0,1.0,Normal- (2555),Normal,48
1.0,1.0,0.0,1.0,1.0,1.0,Normal- (930),Normal,34
1.0,1.0,0.0,1.0,1.0,1.0,Normal- (195),Normal,50
1.0,1.0,0.0,1.0,1.0,1.0,Normal- (3315),Normal,27
1.0,1.0,0.0,1.0,1.0,1.0,Normal- (485),Normal,31
1.0,1.0,0.0,1.0,1.0,1.0,Normal- (1939),Normal,16
1.0,1.0,0.0,1.0,1.0,1.0,Normal- (3014),Normal,22
1.0,1.0,0.0,1.0,1.0,1.0,Normal- (3453),Normal,37
1.0,1.0,0.0,1.0,1.0,1.0,Normal- (3708),Normal,53
1.0,1.0,0.0,1.0,1.0,1.0,Normal- (736),Normal,20
1.0,1.0,0.0,1.0,1.0,1.0,Normal- (4441),Normal,24
1.0,1.0,0.0,1.0,1.0,1.0,Normal- (4232),Normal,26
1.0,1.0,0.0,1.0,1.0,1.0,Normal- (1423),Normal,33
1.0,1.0,0.0,1.0,1.0,1.0,Normal- (3893),Normal,31
1.0,1.0,0.0,1.0,1.0,1.0,Normal- (87),Normal,25
1.0,1.0,0.0,1.0,1.0,1.0,Normal- (1097),Normal,27
1.0,1.0,0.0,1.0,1.0,1.0,Normal- (3598),Normal,12
1.0,1.0,0.0,1.0,1.0,1.0,Normal- (1422),Normal,36
1.0,1.0,0.0,1.0,1.0,1.0,Normal- (4822),Normal,40
1.0,1.0,0.0,1.0,1.0,1.0,Normal- (2278),Normal,50
1.0,1.0,0.0,1.0,1.0,1.0,Normal- (1518),Normal,26
1.0,1.0,0.0,1.0,1.0,1.0,Normal- (4326),Normal,50
1.0,1.0,0.0,1.0,1.0,1.0,Normal- (3099),Normal,14
1.0,1.0,0.0,1.0,1.0,1.0,Normal- (4357),Normal,25
1.0,1.0,0.0,1.0,1.0,1.0,Normal- (3247),Normal,30
1.0,1.0,0.0,1.0,1.0,1.0,Normal- (746),Normal,28
1.0,1.0,0.0,1.0,1.0,1.0,Normal- (2775),Normal,33
1.0,1.0,0.0,1.0,1.0,1.0,Normal- (426),Normal,37
1.0,1.0,0.0,1.0,1.0,1.0,Normal- (2523),Normal,46
1.0,1.0,0.0,1.0,1.0,1.0,Normal- (3766),Normal,24
1.0,1.0,0.0,1.0,1.0,1.0,Normal- (4889),Normal,35
1.0,1.0,0.0,1.0,1.0,1.0,Normal- (2141),Normal,19
1.0,1.0,0.0,1.0,1.0,1.0,Normal- (3928),Normal,43
1.0,1.0,0.0,1.0,1.0,1.0,Normal- (3578),Normal,14
1.0,1.0,0.0,1.0,1.0,1.0,Normal- (639),Normal,38
1.0,1.0,0.0,1.0,1.0,1.0,Normal- (960),Normal,29
1.0,1.0,0.0,1.0,1.0,1.0,Normal- (1928),Normal,18
1.0,1.0,0.0,1.0,1.0,1.0,Normal- (4659),Normal,35
1.0,1.0,0.0,1.0,1.0,1.0,Normal- (2488),Normal,25
1.0,1.0,0.0,1.0,1.0,1.0,Normal- (1675),Normal,38
1.0,1.0,0.0,1.0,1.0,1.0,Normal- (3384),Normal,25
1.0,1.0,0.0,1.0,1.0,1.0,Normal- (1526),Normal,28
1.0,1.0,0.0,1.0,1.0,1.0,Normal- (4845),Normal,34
1.0,1.0,0.0,1.0,1.0,1.0,Normal- (921),Normal,29
1.0,1.0,0.0,1.0,1.0,1.0,Normal- (2688),Normal,23
1.0,1.0,0.0,1.0,1.0,1.0,Normal- (3111),Normal,13
1.0,1.0,0.0,1.0,1.0,1.0,Normal- (3949),Normal,32
1.0,1.0,0.0,1.0,1.0,1.0,Normal- (4365),Normal,29
1.0,1.0,0.0,1.0,1.0,1.0,Normal- (4290),Normal,50
1.0,1.0,0.0,1.0,1.0,1.0,Normal- (2383),Normal,28
1.0,1.0,0.0,1.0,1.0,1.0,Normal- (1371),Normal,33
1.0,1.0,0.0,1.0,1.0,1.0,Normal- (3057),Normal,19
1.0,1.0,0.0,1.0,1.0,1.0,Normal- (4839),Normal,31
1.0,1.0,0.0,1.0,1.0,1.0,Normal- (3769),Normal,25
1.0,1.0,0.0,1.0,1.0,1.0,Normal- (3154),Normal,45
1.0,1.0,0.0,1.0,1.0,1.0,Normal- (944),Normal,26
1.0,1.0,0.0,1.0,1.0,1.0,Normal- (1392),Normal,24
1.0,1.0,0.0,1.0,1.0,1.0,Normal- (667),Normal,47
1.0,1.0,0.0,1.0,1.0,1.0,Normal- (1725),Normal,45
1.0,1.0,0.0,1.0,1.0,1.0,Normal- (3932),Normal,45
1.0,1.0,0.0,1.0,1.0,1.0,Normal- (126),Normal,45
1.0,1.0,0.0,1.0,1.0,1.0,Normal- (2348),Normal,21
1.0,1.0,0.0,1.0,1.0,1.0,Normal- (339),Normal,18
1.0,1.0,0.0,1.0,1.0,1.0,Normal- (1225),Normal,58
1.0,1.0,0.0,1.0,1.0,1.0,Normal- (3642),Normal,17
1.0,1.0,0.0,1.0,1.0,1.0,Normal- (4575),Normal,20
1.0,1.0,0.0,1.0,1.0,1.0,Normal- (1313),Normal,20
1.0,1.0,0.0,1.0,1.0,1.0,Normal- (2503),Normal,43
1.0,1.0,0.0,1.0,1.0,1.0,Normal- (131),Normal,44
1.0,1.0,0.0,1.0,1.0,1.0,Normal- (2506),Normal,49
1.0,1.0,0.0,1.0,1.0,1.0,Normal- (549),Normal,27
1.0,1.0,0.0,1.0,1.0,1.0,Normal- (141),Normal,42
1.0,1.0,0.0,1.0,1.0,1.0,Normal- (3214),Normal,29
1.0,1.0,0.0,1.0,1.0,1.0,Normal- (108),Normal,25
1.0,1.0,0.0,1.0,1.0,1.0,Normal- (4713),Normal,29
1.0,1.0,0.0,1.0,1.0,1.0,Normal- (700),Normal,38
1.0,1.0,0.0,1.0,1.0,1.0,Normal- (4474),Normal,36
1.0,1.0,0.0,1.0,1.0,1.0,Normal- (3378),Normal,30
1.0,1.0,0.0,1.0,1.0,1.0,Normal- (658),Normal,52
1.0,1.0,0.0,1.0,1.0,1.0,Normal- (1021),Normal,57
1.0,1.0,0.0,1.0,1.0,1.0,Normal- (3959),Normal,28
1.0,1.0,0.0,1.0,1.0,1.0,Normal- (413),Normal,33
1.0,1.0,0.0,1.0,1.0,1.0,Normal- (1524),Normal,24
1.0,1.0,0.0,1.0,1.0,1.0,Normal- (3903),Normal,40
1.0,1.0,0.0,1.0,1.0,1.0,Normal- (4668),Normal,38
1.0,1.0,0.0,1.0,1.0,1.0,Normal- (2270),Normal,33
1.0,1.0,0.0,1.0,1.0,1.0,Normal- (2955),Normal,43
1.0,1.0,0.0,1.0,1.0,1.0,Normal- (247),Normal,19
1.0,1.0,0.0,1.0,1.0,1.0,Normal- (4508),Normal,30
1.0,1.0,0.0,1.0,1.0,1.0,Normal- (4973),Normal,26
1.0,1.0,0.0,1.0,1.0,1.0,Normal- (4652),Normal,48
1.0,1.0,0.0,1.0,1.0,1.0,Normal- (2609),Normal,21
1.0,1.0,0.0,1.0,1.0,1.0,Normal- (1992),Normal,14
1.0,1.0,0.0,1.0,1.0,1.0,Normal- (776),Normal,35
1.0,1.0,0.0,1.0,1.0,1.0,Normal- (259),Normal,22
1.0,1.0,0.0,1.0,1.0,1.0,Normal- (1227),Normal,46
1.0,1.0,0.0,1.0,1.0,1.0,Normal- (89),Normal,28
1.0,1.0,0.0,1.0,1.0,1.0,Normal- (4553),Normal,54
1.0,1.0,0.0,1.0,1.0,1.0,Normal- (283),Normal,17
1.0,1.0,0.0,1.0,1.0,1.0,Normal- (494),Normal,30
1.0,1.0,0.0,1.0,1.0,1.0,Normal- (3348),Normal,32
1.0,1.0,0.0,1.0,1.0,1.0,Normal- (4448),Normal,29
1.0,1.0,0.0,1.0,1.0,1.0,Normal- (3027),Normal,19
1.0,1.0,0.0,1.0,1.0,1.0,Normal- (710),Normal,27
1.0,1.0,0.0,1.0,1.0,1.0,Normal- (456),Normal,36
1.0,1.0,0.0,1.0,1.0,1.0,Normal- (678),Normal,41
1.0,1.0,0.0,1.0,1.0,1.0,Normal- (1282),Normal,18
1.0,1.0,0.0,1.0,1.0,1.0,Normal- (3018),Normal,23
1.0,1.0,0.0,1.0,1.0,1.0,Normal- (3019),Normal,24
1.0,1.0,0.0,1.0,1.0,1.0,Normal- (3667),Normal,14
1.0,1.0,0.0,1.0,1.0,1.0,Normal- (4167),Normal,24
1.0,1.0,0.0,1.0,1.0,1.0,Normal- (2067),Normal,30
1.0,1.0,0.0,1.0,1.0,1.0,Normal- (1060),Normal,47
1.0,1.0,0.0,1.0,1.0,1.0,Normal- (2082),Normal,37
1.0,1.0,0.0,1.0,1.0,1.0,Normal- (2812),Normal,33
1.0,1.0,0.0,1.0,1.0,1.0,Normal- (1894),Normal,52
1.0,1.0,0.0,1.0,1.0,1.0,Normal- (1946),Normal,13
1.0,1.0,0.0,1.0,1.0,1.0,Normal- (4379),Normal,34
1.0,1.0,0.0,1.0,1.0,1.0,Normal- (4777),Normal,28
1.0,1.0,0.0,1.0,1.0,1.0,Normal- (1347),Normal,18
1.0,1.0,0.0,1.0,1.0,1.0,Normal- (3722),Normal,29
1.0,1.0,0.0,1.0,1.0,1.0,Normal- (964),Normal,25
1.0,1.0,0.0,1.0,1.0,1.0,Normal- (3326),Normal,40
1.0,1.0,0.0,1.0,1.0,1.0,Normal- (3874),Normal,31
1.0,1.0,0.0,1.0,1.0,1.0,Normal- (705),Normal,41
1.0,1.0,0.0,1.0,1.0,1.0,Normal- (1965),Normal,22
1.0,1.0,0.0,1.0,1.0,1.0,Normal- (1198),Normal,22
1.0,1.0,0.0,1.0,1.0,1.0,Normal- (5065),Normal,38
1.0,1.0,0.0,1.0,1.0,1.0,Normal- (2959),Normal,39
1.0,1.0,0.0,1.0,1.0,1.0,Normal- (3787),Normal,26
1.0,1.0,0.0,1.0,1.0,1.0,Normal- (557),Normal,30
1.0,1.0,0.0,1.0,1.0,1.0,Normal- (2055),Normal,31
1.0,1.0,0.0,1.0,1.0,1.0,Normal- (2079),Normal,35
1.0,1.0,0.0,1.0,1.0,1.0,Normal- (2774),Normal,35
1.0,1.0,0.0,1.0,1.0,1.0,Normal- (580),Normal,23
1.0,1.0,0.0,1.0,1.0,1.0,Normal- (4638),Normal,12
1.0,1.0,0.0,1.0,1.0,1.0,Normal- (1158),Normal,22
1.0,1.0,0.0,1.0,1.0,1.0,Normal- (655),Normal,44
1.0,1.0,0.0,1.0,1.0,1.0,Normal- (4852),Normal,36
1.0,1.0,0.0,1.0,1.0,1.0,Normal- (1590),Normal,34
1.0,1.0,0.0,1.0,1.0,1.0,Normal- (2541),Normal,37
1.0,1.0,0.0,1.0,1.0,1.0,Normal- (258),Normal,21
1.0,1.0,0.0,1.0,1.0,1.0,Normal- (881),Normal,23
1.0,1.0,0.0,1.0,1.0,1.0,Normal- (877),Normal,28
1.0,1.0,0.0,1.0,1.0,1.0,Normal- (4824),Normal,37
1.0,1.0,0.0,1.0,1.0,1.0,Normal- (2884),Normal,45
1.0,1.0,0.0,1.0,1.0,1.0,Normal- (3410),Normal,21
1.0,1.0,0.0,1.0,1.0,1.0,Normal- (698),Normal,41
1.0,1.0,0.0,1.0,1.0,1.0,Normal- (2591),Normal,23
1.0,1.0,0.0,1.0,1.0,1.0,Normal- (3418),Normal,22
1.0,1.0,0.0,1.0,1.0,1.0,Normal- (1587),Normal,24
1.0,1.0,0.0,1.0,1.0,1.0,Normal- (753),Normal,28
1.0,1.0,0.0,1.0,1.0,1.0,Normal- (3704),Normal,47
1.0,1.0,0.0,1.0,1.0,1.0,Normal- (2032),Normal,17
1.0,1.0,0.0,1.0,1.0,1.0,Normal- (318),Normal,19
1.0,1.0,0.0,1.0,1.0,1.0,Normal- (3448),Normal,42
1.0,1.0,0.0,1.0,1.0,1.0,Normal- (990),Normal,22
1.0,1.0,0.0,1.0,1.0,1.0,Normal- (2952),Normal,43
1.0,1.0,0.0,1.0,1.0,1.0,Normal- (1196),Normal,20
1.0,1.0,0.0,1.0,1.0,1.0,Normal- (4736),Normal,26
1.0,1.0,0.0,1.0,1.0,1.0,Normal- (4126),Normal,48
1.0,1.0,0.0,1.0,1.0,1.0,Normal- (1933),Normal,15
1.0,1.0,0.0,1.0,1.0,1.0,Normal- (1037),Normal,47
1.0,1.0,0.0,1.0,1.0,1.0,Normal- (1188),Normal,24
1.0,1.0,0.0,1.0,1.0,1.0,Normal- (4351),Normal,27
1.0,1.0,0.0,1.0,1.0,1.0,Normal- (1317),Normal,23
1.0,1.0,0.0,1.0,1.0,1.0,Normal- (1941),Normal,17
1.0,1.0,0.0,1.0,1.0,1.0,Normal- (2328),Normal,43
1.0,1.0,0.0,1.0,1.0,1.0,Normal- (2632),Normal,26
1.0,1.0,0.0,1.0,1.0,1.0,Normal- (458),Normal,31
1.0,1.0,0.0,1.0,1.0,1.0,Normal- (1329),Normal,19
1.0,1.0,0.0,1.0,1.0,1.0,Normal- (2526),Normal,50
1.0,1.0,0.0,1.0,1.0,1.0,Normal- (4456),Normal,30
1.0,1.0,0.0,1.0,1.0,1.0,Normal- (2452),Normal,26
1.0,1.0,0.0,1.0,1.0,1.0,Normal- (112),Normal,26
1.0,1.0,0.0,1.0,1.0,1.0,Normal- (4489),Normal,37
1.0,1.0,0.0,1.0,1.0,1.0,Normal- (1040),Normal,47
1.0,1.0,0.0,1.0,1.0,1.0,Normal- (847),Normal,35
1.0,1.0,0.0,1.0,1.0,1.0,Normal- (239),Normal,15
1.0,1.0,0.0,1.0,1.0,1.0,Normal- (308),Normal,22
1.0,1.0,0.0,1.0,1.0,1.0,Normal- (4381),Normal,37
1.0,1.0,0.0,1.0,1.0,1.0,Normal- (3557),Normal,16
1.0,1.0,0.0,1.0,1.0,1.0,Normal- (243),Normal,18
1.0,1.0,0.0,1.0,1.0,1.0,Normal- (623),Normal,34
1.0,1.0,0.0,1.0,1.0,1.0,Normal- (1053),Normal,54
1.0,1.0,0.0,1.0,1.0,1.0,Normal- (1966),Normal,17
1.0,1.0,0.0,1.0,1.0,1.0,Normal- (238),Normal,16
1.0,1.0,0.0,1.0,1.0,1.0,Normal- (1084),Normal,26
1.0,1.0,0.0,1.0,1.0,1.0,Normal- (1429),Normal,22
1.0,1.0,0.0,1.0,1.0,1.0,Normal- (810),Normal,31
1.0,1.0,0.0,1.0,1.0,1.0,Normal- (3425),Normal,24
1.0,1.0,0.0,1.0,1.0,1.0,Normal- (3695),Normal,43
1.0,1.0,0.0,1.0,1.0,1.0,Normal- (4808),Normal,27
1.0,1.0,0.0,1.0,1.0,1.0,Normal- (2372),Normal,29
1.0,1.0,0.0,1.0,1.0,1.0,Normal- (560),Normal,35
1.0,1.0,0.0,1.0,1.0,1.0,Normal- (3539),Normal,18
1.0,1.0,0.0,1.0,1.0,1.0,Normal- (275),Normal,30
1.0,1.0,0.0,1.0,1.0,1.0,Normal- (1289),Normal,20
1.0,1.0,0.0,1.0,1.0,1.0,Normal- (3430),Normal,26
1.0,1.0,0.0,1.0,1.0,1.0,Normal- (4949),Normal,22
1.0,1.0,0.0,1.0,1.0,1.0,Normal- (2889),Normal,44
1.0,1.0,0.0,1.0,1.0,1.0,Normal- (4459),Normal,29
1.0,1.0,0.0,1.0,1.0,1.0,Normal- (2789),Normal,37
1.0,1.0,0.0,1.0,1.0,1.0,Normal- (190),Normal,46
1.0,1.0,0.0,1.0,1.0,1.0,Normal- (2280),Normal,39
1.0,1.0,0.0,1.0,1.0,1.0,Normal- (429),Normal,33
1.0,1.0,0.0,1.0,1.0,1.0,Normal- (1721),Normal,47
1.0,1.0,0.0,1.0,1.0,1.0,Normal- (1260),Normal,39
1.0,1.0,0.0,1.0,1.0,1.0,Normal- (4664),Normal,46
1.0,1.0,0.0,1.0,1.0,1.0,Normal- (4478),Normal,35
1.0,1.0,0.0,1.0,1.0,1.0,Normal- (1479),Normal,24
1.0,1.0,0.0,1.0,1.0,1.0,Normal- (2449),Normal,24
1.0,1.0,0.0,1.0,1.0,1.0,Normal- (851),Normal,33
1.0,1.0,0.0,1.0,1.0,1.0,Normal- (2028),Normal,13
1.0,1.0,0.0,1.0,1.0,1.0,Normal- (2566),Normal,32
1.0,1.0,0.0,1.0,1.0,1.0,Normal- (3356),Normal,34
1.0,1.0,0.0,1.0,1.0,1.0,Normal- (600),Normal,22
1.0,1.0,0.0,1.0,1.0,1.0,Normal- (2465),Normal,22
1.0,1.0,0.0,1.0,1.0,1.0,Normal- (5034),Normal,44
1.0,1.0,0.0,1.0,1.0,1.0,Normal- (1384),Normal,22
1.0,1.0,0.0,1.0,1.0,1.0,Normal- (4160),Normal,23
1.0,1.0,0.0,1.0,1.0,1.0,Normal- (2491),Normal,31
1.0,1.0,0.0,1.0,1.0,1.0,Normal- (4250),Normal,25
1.0,1.0,0.0,1.0,1.0,1.0,Normal- (3551),Normal,19
1.0,1.0,0.0,1.0,1.0,1.0,Normal- (2353),Normal,22
1.0,1.0,0.0,1.0,1.0,1.0,Normal- (2569),Normal,19
1.0,1.0,0.0,1.0,1.0,1.0,Normal- (709),Normal,34
1.0,1.0,0.0,1.0,1.0,1.0,Normal- (872),Normal,18
1.0,1.0,0.0,1.0,1.0,1.0,Normal- (2092),Normal,46
1.0,1.0,0.0,1.0,1.0,1.0,Normal- (4585),Normal,19
1.0,1.0,0.0,1.0,1.0,1.0,Normal- (2335),Normal,50
1.0,1.0,0.0,1.0,1.0,1.0,Normal- (1744),Normal,30
1.0,1.0,0.0,1.0,1.0,1.0,Normal- (4863),Normal,28
1.0,1.0,0.0,1.0,1.0,1.0,Normal- (566),Normal,30
1.0,1.0,0.0,1.0,1.0,1.0,Normal- (926),Normal,33
1.0,1.0,0.0,1.0,1.0,1.0,Normal- (2451),Normal,24
1.0,1.0,0.0,1.0,1.0,1.0,Normal- (4472),Normal,32
1.0,1.0,0.0,1.0,1.0,1.0,Normal- (2264),Normal,35
1.0,1.0,0.0,1.0,1.0,1.0,Normal- (1707),Normal,58
1.0,1.0,0.0,1.0,1.0,1.0,Normal- (4525),Normal,35
1.0,1.0,0.0,1.0,1.0,1.0,Normal- (4),Normal,30
1.0,1.0,0.0,1.0,1.0,1.0,Normal- (202),Normal,52
1.0,1.0,0.0,1.0,1.0,1.0,Normal- (4881),Normal,33
1.0,1.0,0.0,1.0,1.0,1.0,Normal- (3077),Normal,12
1.0,1.0,0.0,1.0,1.0,1.0,Normal- (3222),Normal,27
1.0,1.0,0.0,1.0,1.0,1.0,Normal- (617),Normal,27
1.0,1.0,0.0,1.0,1.0,1.0,Normal- (4936),Normal,24
1.0,1.0,0.0,1.0,1.0,1.0,Normal- (1986),Normal,17
1.0,1.0,0.0,1.0,1.0,1.0,Normal- (3820),Normal,23
1.0,1.0,0.0,1.0,1.0,1.0,Normal- (2410),Normal,29
1.0,1.0,0.0,1.0,1.0,1.0,Normal- (4314),Normal,52
1.0,1.0,0.0,1.0,1.0,1.0,Normal- (1990),Normal,15
1.0,1.0,0.0,1.0,1.0,1.0,Normal- (3003),Normal,21
1.0,1.0,0.0,1.0,1.0,1.0,Normal- (1061),Normal,42
1.0,1.0,0.0,1.0,1.0,1.0,Normal- (1908),Normal,35
1.0,1.0,0.0,1.0,1.0,1.0,Normal- (2690),Normal,48
1.0,1.0,0.0,1.0,1.0,1.0,Normal- (2954),Normal,49
1.0,1.0,0.0,1.0,1.0,1.0,Normal- (2453),Normal,23
1.0,1.0,0.0,1.0,1.0,1.0,Normal- (4013),Normal,38
1.0,1.0,0.0,1.0,1.0,1.0,Normal- (1980),Normal,15
1.0,1.0,0.0,1.0,1.0,1.0,Normal- (957),Normal,23
1.0,1.0,0.0,1.0,1.0,1.0,Normal- (2675),Normal,22
1.0,1.0,0.0,1.0,1.0,1.0,Normal- (865),Normal,27
1.0,1.0,0.0,1.0,1.0,1.0,Normal- (1650),Normal,45
1.0,1.0,0.0,1.0,1.0,1.0,Normal- (3891),Normal,31
1.0,1.0,0.0,1.0,1.0,1.0,Normal- (882),Normal,26
1.0,1.0,0.0,1.0,1.0,1.0,Normal- (574),Normal,24
1.0,1.0,0.0,1.0,1.0,1.0,Normal- (2575),Normal,19
1.0,1.0,0.0,1.0,1.0,1.0,Normal- (69),Normal,19
1.0,1.0,0.0,1.0,1.0,1.0,Normal- (3387),Normal,25
1.0,1.0,0.0,1.0,1.0,1.0,Normal- (4487),Normal,40
1.0,1.0,0.0,1.0,1.0,1.0,Normal- (879),Normal,25
1.0,1.0,0.0,1.0,1.0,1.0,Normal- (193),Normal,52
1.0,1.0,0.0,1.0,1.0,1.0,Normal- (1856),Normal,39
1.0,1.0,0.0,1.0,1.0,1.0,Normal- (2975),Normal,42
1.0,1.0,0.0,1.0,1.0,1.0,Normal- (3272),Normal,28
1.0,1.0,0.0,1.0,1.0,1.0,Normal- (1667),Normal,36
1.0,1.0,0.0,1.0,1.0,1.0,Normal- (527),Normal,29
1.0,1.0,0.0,1.0,1.0,1.0,Normal- (3790),Normal,22
1.0,1.0,0.0,1.0,1.0,1.0,Normal- (2792),Normal,35
1.0,1.0,0.0,1.0,1.0,1.0,Normal- (32),Normal,25
1.0,1.0,0.0,1.0,1.0,1.0,Normal- (3608),Normal,16
1.0,1.0,0.0,1.0,1.0,1.0,Normal- (4153),Normal,32
1.0,1.0,0.0,1.0,1.0,1.0,Normal- (2388),Normal,32
1.0,1.0,0.0,1.0,1.0,1.0,Normal- (4957),Normal,26
1.0,1.0,0.0,1.0,1.0,1.0,Normal- (4301),Normal,54
1.0,1.0,0.0,1.0,1.0,1.0,Normal- (2879),Normal,40
1.0,1.0,0.0,1.0,1.0,1.0,Normal- (908),Normal,27
1.0,1.0,0.0,1.0,1.0,1.0,Normal- (742),Normal,32
1.0,1.0,0.0,1.0,1.0,1.0,Normal- (257),Normal,18
1.0,1.0,0.0,1.0,1.0,1.0,Normal- (4791),Normal,29
1.0,1.0,0.0,1.0,1.0,1.0,Normal- (2208),Normal,19
1.0,1.0,0.0,1.0,1.0,1.0,Normal- (1208),Normal,31
1.0,1.0,0.0,1.0,1.0,1.0,Normal- (1967),Normal,15
1.0,1.0,0.0,1.0,1.0,1.0,Normal- (602),Normal,23
1.0,1.0,0.0,1.0,1.0,1.0,Normal- (1762),Normal,20
1.0,1.0,0.0,1.0,1.0,1.0,Normal- (1569),Normal,25
1.0,1.0,0.0,1.0,1.0,1.0,Normal- (3267),Normal,32
1.0,1.0,0.0,1.0,1.0,1.0,Normal- (1372),Normal,31
1.0,1.0,0.0,1.0,1.0,1.0,Normal- (2283),Normal,47
1.0,1.0,0.0,1.0,1.0,1.0,Normal- (2606),Normal,26
1.0,1.0,0.0,1.0,1.0,1.0,Normal- (675),Normal,48
1.0,1.0,0.0,1.0,1.0,1.0,Normal- (1925),Normal,16
1.0,1.0,0.0,1.0,1.0,1.0,Normal- (619),Normal,36
1.0,1.0,0.0,1.0,1.0,1.0,Normal- (626),Normal,39
1.0,1.0,0.0,1.0,1.0,1.0,Normal- (1013),Normal,37
1.0,1.0,0.0,1.0,1.0,1.0,Normal- (2143),Normal,19
1.0,1.0,0.0,1.0,1.0,1.0,Normal- (727),Normal,28
1.0,1.0,0.0,1.0,1.0,1.0,Normal- (2621),Normal,16
1.0,1.0,0.0,1.0,1.0,1.0,Normal- (4545),Normal,48
1.0,1.0,0.0,1.0,1.0,1.0,Normal- (1535),Normal,29
1.0,1.0,0.0,1.0,1.0,1.0,Normal- (4684),Normal,31
1.0,1.0,0.0,1.0,1.0,1.0,Normal- (2999),Normal,22
1.0,1.0,0.0,1.0,1.0,1.0,Normal- (321),Normal,23
1.0,1.0,0.0,1.0,1.0,1.0,Normal- (2434),Normal,21
1.0,1.0,0.0,1.0,1.0,1.0,Normal- (64),Normal,25
1.0,1.0,0.0,1.0,1.0,1.0,Normal- (4276),Normal,24
1.0,1.0,0.0,1.0,1.0,1.0,Normal- (1332),Normal,15
1.0,1.0,0.0,1.0,1.0,1.0,Normal- (759),Normal,32
1.0,1.0,0.0,1.0,1.0,1.0,Normal- (2683),Normal,21
1.0,1.0,0.0,1.0,1.0,1.0,Normal- (284),Normal,19
1.0,1.0,0.0,1.0,1.0,1.0,Normal- (1537),Normal,27
1.0,1.0,0.0,1.0,1.0,1.0,Normal- (1607),Normal,37
1.0,1.0,0.0,1.0,1.0,1.0,Normal- (1212),Normal,48
1.0,1.0,0.0,1.0,1.0,1.0,Normal- (4163),Normal,22
1.0,1.0,0.0,1.0,1.0,1.0,Normal- (2236),Normal,25
1.0,1.0,0.0,1.0,1.0,1.0,Normal- (421),Normal,29
1.0,1.0,0.0,1.0,1.0,1.0,Normal- (4001),Normal,37
1.0,1.0,0.0,1.0,1.0,1.0,Normal- (4893),Normal,39
