dice,iou,hd95,precision,recall,f1,class,stem
1.0,1.0,0.0,1.0,1.0,1.0,Normal,Normal- (4621)
1.0,1.0,0.0,1.0,1.0,1.0,Normal,Normal- (2989)
1.0,1.0,0.0,1.0,1.0,1.0,Normal,Normal- (1747)
1.0,1.0,0.0,1.0,1.0,1.0,Normal,Normal- (996)
1.0,1.0,0.0,1.0,1.0,1.0,Normal,Normal- (3603)
1.0,1.0,0.0,1.0,1.0,1.0,Normal,Normal- (2379)
1.0,1.0,0.0,1.0,1.0,1.0,Normal,Normal- (871)
1.0,1.0,0.0,1.0,1.0,1.0,Normal,Normal- (255)
1.0,1.0,0.0,1.0,1.0,1.0,Normal,Normal- (2408)
1.0,1.0,0.0,1.0,1.0,1.0,Normal,Normal- (2495)
1.0,1.0,0.0,1.0,1.0,1.0,Normal,Normal- (1352)
1.0,1.0,0.0,1.0,1.0,1.0,Normal,Normal- (4242)
1.0,1.0,0.0,1.0,1.0,1.0,Normal,Normal- (4552)
1.0,1.0,0.0,1.0,1.0,1.0,Normal,Normal- (3989)
1.0,1.0,0.0,1.0,1.0,1.0,Normal,Normal- (1117)
1.0,1.0,0.0,1.0,1.0,1.0,Normal,Normal- (3105)
1.0,1.0,0.0,1.0,1.0,1.0,Normal,Normal- (2635)
1.0,1.0,0.0,1.0,1.0,1.0,Normal,Normal- (4373)
1.0,1.0,0.0,1.0,1.0,1.0,Normal,Normal- (240)
1.0,1.0,0.0,1.0,1.0,1.0,Normal,Normal- (1435)
1.0,1.0,0.0,1.0,1.0,1.0,Normal,Normal- (3472)
1.0,1.0,0.0,1.0,1.0,1.0,Normal,Normal- (718)
1.0,1.0,0.0,1.0,1.0,1.0,Normal,Normal- (2209)
1.0,1.0,0.0,1.0,1.0,1.0,Normal,Normal- (1723)
1.0,1.0,0.0,1.0,1.0,1.0,Normal,Normal- (1257)
1.0,1.0,0.0,1.0,1.0,1.0,Normal,Normal- (4849)
1.0,1.0,0.0,1.0,1.0,1.0,Normal,Normal- (3901)
1.0,1.0,0.0,1.0,1.0,1.0,Normal,Normal- (2555)
1.0,1.0,0.0,1.0,1.0,1.0,Normal,Normal- (930)
1.0,1.0,0.0,1.0,1.0,1.0,Normal,Normal- (195)
1.0,1.0,0.0,1.0,1.0,1.0,Normal,Normal- (3315)
1.0,1.0,0.0,1.0,1.0,1.0,Normal,Normal- (485)
1.0,1.0,0.0,1.0,1.0,1.0,Normal,Normal- (1939)
1.0,1.0,0.0,1.0,1.0,1.0,Normal,Normal- (3014)
1.0,1.0,0.0,1.0,1.0,1.0,Normal,Normal- (3453)
1.0,1.0,0.0,1.0,1.0,1.0,Normal,Normal- (3708)
1.0,1.0,0.0,1.0,1.0,1.0,Normal,Normal- (736)
1.0,1.0,0.0,1.0,1.0,1.0,Normal,Normal- (4441)
1.0,1.0,0.0,1.0,1.0,1.0,Normal,Normal- (4232)
1.0,1.0,0.0,1.0,1.0,1.0,Normal,Normal- (1423)
1.0,1.0,0.0,1.0,1.0,1.0,Normal,Normal- (3893)
1.0,1.0,0.0,1.0,1.0,1.0,Normal,Normal- (87)
1.0,1.0,0.0,1.0,1.0,1.0,Normal,Normal- (1097)
1.0,1.0,0.0,1.0,1.0,1.0,Normal,Normal- (3598)
1.0,1.0,0.0,1.0,1.0,1.0,Normal,Normal- (1422)
1.0,1.0,0.0,1.0,1.0,1.0,Normal,Normal- (4822)
1.0,1.0,0.0,1.0,1.0,1.0,Normal,Normal- (2278)
1.0,1.0,0.0,1.0,1.0,1.0,Normal,Normal- (1518)
1.0,1.0,0.0,1.0,1.0,1.0,Normal,Normal- (4326)
1.0,1.0,0.0,1.0,1.0,1.0,Normal,Normal- (3099)
1.0,1.0,0.0,1.0,1.0,1.0,Normal,Normal- (4357)
1.0,1.0,0.0,1.0,1.0,1.0,Normal,Normal- (3247)
1.0,1.0,0.0,1.0,1.0,1.0,Normal,Normal- (746)
1.0,1.0,0.0,1.0,1.0,1.0,Normal,Normal- (2775)
1.0,1.0,0.0,1.0,1.0,1.0,Normal,Normal- (426)
1.0,1.0,0.0,1.0,1.0,1.0,Normal,Normal- (2523)
1.0,1.0,0.0,1.0,1.0,1.0,Normal,Normal- (3766)
1.0,1.0,0.0,1.0,1.0,1.0,Normal,Normal- (4889)
1.0,1.0,0.0,1.0,1.0,1.0,Normal,Normal- (2141)
1.0,1.0,0.0,1.0,1.0,1.0,Normal,Normal- (3928)
1.0,1.0,0.0,1.0,1.0,1.0,Normal,Normal- (3578)
1.0,1.0,0.0,1.0,1.0,1.0,Normal,Normal- (639)
1.0,1.0,0.0,1.0,1.0,1.0,Normal,Normal- (960)
1.0,1.0,0.0,1.0,1.0,1.0,Normal,Normal- (1928)
1.0,1.0,0.0,1.0,1.0,1.0,Normal,Normal- (4659)
1.0,1.0,0.0,1.0,1.0,1.0,Normal,Normal- (2488)
1.0,1.0,0.0,1.0,1.0,1.0,Normal,Normal- (1675)
1.0,1.0,0.0,1.0,1.0,1.0,Normal,Normal- (3384)
1.0,1.0,0.0,1.0,1.0,1.0,Normal,Normal- (1526)
1.0,1.0,0.0,1.0,1.0,1.0,Normal,Normal- (4845)
1.0,1.0,0.0,1.0,1.0,1.0,Normal,Normal- (921)
1.0,1.0,0.0,1.0,1.0,1.0,Normal,Normal- (2688)
1.0,1.0,0.0,1.0,1.0,1.0,Normal,Normal- (3111)
1.0,1.0,0.0,1.0,1.0,1.0,Normal,Normal- (3949)
1.0,1.0,0.0,1.0,1.0,1.0,Normal,Normal- (4365)
1.0,1.0,0.0,1.0,1.0,1.0,Normal,Normal- (4290)
1.0,1.0,0.0,1.0,1.0,1.0,Normal,Normal- (2383)
1.0,1.0,0.0,1.0,1.0,1.0,Normal,Normal- (1371)
1.0,1.0,0.0,1.0,1.0,1.0,Normal,Normal- (3057)
1.0,1.0,0.0,1.0,1.0,1.0,Normal,Normal- (4839)
1.0,1.0,0.0,1.0,1.0,1.0,Normal,Normal- (3769)
1.0,1.0,0.0,1.0,1.0,1.0,Normal,Normal- (3154)
1.0,1.0,0.0,1.0,1.0,1.0,Normal,Normal- (944)
1.0,1.0,0.0,1.0,1.0,1.0,Normal,Normal- (1392)
1.0,1.0,0.0,1.0,1.0,1.0,Normal,Normal- (667)
1.0,1.0,0.0,1.0,1.0,1.0,Normal,Normal- (1725)
1.0,1.0,0.0,1.0,1.0,1.0,Normal,Normal- (3932)
1.0,1.0,0.0,1.0,1.0,1.0,Normal,Normal- (126)
1.0,1.0,0.0,1.0,1.0,1.0,Normal,Normal- (2348)
1.0,1.0,0.0,1.0,1.0,1.0,Normal,Normal- (339)
1.0,1.0,0.0,1.0,1.0,1.0,Normal,Normal- (1225)
1.0,1.0,0.0,1.0,1.0,1.0,Normal,Normal- (3642)
1.0,1.0,0.0,1.0,1.0,1.0,Normal,Normal- (4575)
1.0,1.0,0.0,1.0,1.0,1.0,Normal,Normal- (1313)
1.0,1.0,0.0,1.0,1.0,1.0,Normal,Normal- (2503)
1.0,1.0,0.0,1.0,1.0,1.0,Normal,Normal- (131)
1.0,1.0,0.0,1.0,1.0,1.0,Normal,Normal- (2506)
1.0,1.0,0.0,1.0,1.0,1.0,Normal,Normal- (549)
1.0,1.0,0.0,1.0,1.0,1.0,Normal,Normal- (141)
1.0,1.0,0.0,1.0,1.0,1.0,Normal,Normal- (3214)
1.0,1.0,0.0,1.0,1.0,1.0,Normal,Normal- (108)
1.0,1.0,0.0,1.0,1.0,1.0,Normal,Normal- (4713)
1.0,1.0,0.0,1.0,1.0,1.0,Normal,Normal- (700)
1.0,1.0,0.0,1.0,1.0,1.0,Normal,Normal- (4474)
1.0,1.0,0.0,1.0,1.0,1.0,Normal,Normal- (3378)
1.0,1.0,0.0,1.0,1.0,1.0,Normal,Normal- (658)
1.0,1.0,0.0,1.0,1.0,1.0,Normal,Normal- (1021)
1.0,1.0,0.0,1.0,1.0,1.0,Normal,Normal- (3959)
1.0,1.0,0.0,1.0,1.0,1.0,Normal,Normal- (413)
1.0,1.0,0.0,1.0,1.0,1.0,Normal,Normal- (1524)
1.0,1.0,0.0,1.0,1.0,1.0,Normal,Normal- (3903)
1.0,1.0,0.0,1.0,1.0,1.0,Normal,Normal- (4668)
1.0,1.0,0.0,1.0,1.0,1.0,Normal,Normal- (2270)
1.0,1.0,0.0,1.0,1.0,1.0,Normal,Normal- (2955)
1.0,1.0,0.0,1.0,1.0,1.0,Normal,Normal- (247)
1.0,1.0,0.0,1.0,1.0,1.0,Normal,Normal- (4508)
1.0,1.0,0.0,1.0,1.0,1.0,Normal,Normal- (4973)
1.0,1.0,0.0,1.0,1.0,1.0,Normal,Normal- (4652)
1.0,1.0,0.0,1.0,1.0,1.0,Normal,Normal- (2609)
1.0,1.0,0.0,1.0,1.0,1.0,Normal,Normal- (1992)
1.0,1.0,0.0,1.0,1.0,1.0,Normal,Normal- (776)
1.0,1.0,0.0,1.0,1.0,1.0,Normal,Normal- (259)
1.0,1.0,0.0,1.0,1.0,1.0,Normal,Normal- (1227)
1.0,1.0,0.0,1.0,1.0,1.0,Normal,Normal- (89)
1.0,1.0,0.0,1.0,1.0,1.0,Normal,Normal- (4553)
1.0,1.0,0.0,1.0,1.0,1.0,Normal,Normal- (283)
1.0,1.0,0.0,1.0,1.0,1.0,Normal,Normal- (494)
1.0,1.0,0.0,1.0,1.0,1.0,Normal,Normal- (3348)
1.0,1.0,0.0,1.0,1.0,1.0,Normal,Normal- (4448)
1.0,1.0,0.0,1.0,1.0,1.0,Normal,Normal- (3027)
1.0,1.0,0.0,1.0,1.0,1.0,Normal,Normal- (710)
1.0,1.0,0.0,1.0,1.0,1.0,Normal,Normal- (456)
1.0,1.0,0.0,1.0,1.0,1.0,Normal,Normal- (678)
1.0,1.0,0.0,1.0,1.0,1.0,Normal,Normal- (1282)
1.0,1.0,0.0,1.0,1.0,1.0,Normal,Normal- (3018)
1.0,1.0,0.0,1.0,1.0,1.0,Normal,Normal- (3019)
1.0,1.0,0.0,1.0,1.0,1.0,Normal,Normal- (3667)
1.0,1.0,0.0,1.0,1.0,1.0,Normal,Normal- (4167)
1.0,1.0,0.0,1.0,1.0,1.0,Normal,Normal- (2067)
1.0,1.0,0.0,1.0,1.0,1.0,Normal,Normal- (1060)
1.0,1.0,0.0,1.0,1.0,1.0,Normal,Normal- (2082)
1.0,1.0,0.0,1.0,1.0,1.0,Normal,Normal- (2812)
1.0,1.0,0.0,1.0,1.0,1.0,Normal,Normal- (1894)
1.0,1.0,0.0,1.0,1.0,1.0,Normal,Normal- (1946)
1.0,1.0,0.0,1.0,1.0,1.0,Normal,Normal- (4379)
1.0,1.0,0.0,1.0,1.0,1.0,Normal,Normal- (4777)
1.0,1.0,0.0,1.0,1.0,1.0,Normal,Normal- (1347)
1.0,1.0,0.0,1.0,1.0,1.0,Normal,Normal- (3722)
1.0,1.0,0.0,1.0,1.0,1.0,Normal,Normal- (964)
1.0,1.0,0.0,1.0,1.0,1.0,Normal,Normal- (3326)
1.0,1.0,0.0,1.0,1.0,1.0,Normal,Normal- (3874)
1.0,1.0,0.0,1.0,1.0,1.0,Normal,Normal- (705)
1.0,1.0,0.0,1.0,1.0,1.0,Normal,Normal- (1965)
1.0,1.0,0.0,1.0,1.0,1.0,Normal,Normal- (1198)
1.0,1.0,0.0,1.0,1.0,1.0,Normal,Normal- (5065)
1.0,1.0,0.0,1.0,1.0,1.0,Normal,Normal- (2959)
1.0,1.0,0.0,1.0,1.0,1.0,Normal,Normal- (3787)
1.0,1.0,0.0,1.0,1.0,1.0,Normal,Normal- (557)
1.0,1.0,0.0,1.0,1.0,1.0,Normal,Normal- (2055)
1.0,1.0,0.0,1.0,1.0,1.0,Normal,Normal- (2079)
1.0,1.0,0.0,1.0,1.0,1.0,Normal,Normal- (2774)
1.0,1.0,0.0,1.0,1.0,1.0,Normal,Normal- (580)
1.0,1.0,0.0,1.0,1.0,1.0,Normal,Normal- (4638)
1.0,1.0,0.0,1.0,1.0,1.0,Normal,Normal- (1158)
1.0,1.0,0.0,1.0,1.0,1.0,Normal,Normal- (655)
1.0,1.0,0.0,1.0,1.0,1.0,Normal,Normal- (4852)
1.0,1.0,0.0,1.0,1.0,1.0,Normal,Normal- (1590)
1.0,1.0,0.0,1.0,1.0,1.0,Normal,Normal- (2541)
1.0,1.0,0.0,1.0,1.0,1.0,Normal,Normal- (258)
1.0,1.0,0.0,1.0,1.0,1.0,Normal,Normal- (881)
1.0,1.0,0.0,1.0,1.0,1.0,Normal,Normal- (877)
1.0,1.0,0.0,1.0,1.0,1.0,Normal,Normal- (4824)
1.0,1.0,0.0,1.0,1.0,1.0,Normal,Normal- (2884)
1.0,1.0,0.0,1.0,1.0,1.0,Normal,Normal- (3410)
1.0,1.0,0.0,1.0,1.0,1.0,Normal,Normal- (698)
1.0,1.0,0.0,1.0,1.0,1.0,Normal,Normal- (2591)
1.0,1.0,0.0,1.0,1.0,1.0,Normal,Normal- (3418)
1.0,1.0,0.0,1.0,1.0,1.0,Normal,Normal- (1587)
1.0,1.0,0.0,1.0,1.0,1.0,Normal,Normal- (753)
1.0,1.0,0.0,1.0,1.0,1.0,Normal,Normal- (3704)
1.0,1.0,0.0,1.0,1.0,1.0,Normal,Normal- (2032)
1.0,1.0,0.0,1.0,1.0,1.0,Normal,Normal- (318)
1.0,1.0,0.0,1.0,1.0,1.0,Normal,Normal- (3448)
1.0,1.0,0.0,1.0,1.0,1.0,Normal,Normal- (990)
1.0,1.0,0.0,1.0,1.0,1.0,Normal,Normal- (2952)
1.0,1.0,0.0,1.0,1.0,1.0,Normal,Normal- (1196)
1.0,1.0,0.0,1.0,1.0,1.0,Normal,Normal- (4736)
1.0,1.0,0.0,1.0,1.0,1.0,Normal,Normal- (4126)
1.0,1.0,0.0,1.0,1.0,1.0,Normal,Normal- (1933)
1.0,1.0,0.0,1.0,1.0,1.0,Normal,Normal- (1037)
1.0,1.0,0.0,1.0,1.0,1.0,Normal,Normal- (1188)
1.0,1.0,0.0,1.0,1.0,1.0,Normal,Normal- (4351)
1.0,1.0,0.0,1.0,1.0,1.0,Normal,Normal- (1317)
1.0,1.0,0.0,1.0,1.0,1.0,Normal,Normal- (1941)
1.0,1.0,0.0,1.0,1.0,1.0,Normal,Normal- (2328)
1.0,1.0,0.0,1.0,1.0,1.0,Normal,Normal- (2632)
1.0,1.0,0.0,1.0,1.0,1.0,Normal,Normal- (458)
1.0,1.0,0.0,1.0,1.0,1.0,Normal,Normal- (1329)
1.0,1.0,0.0,1.0,1.0,1.0,Normal,Normal- (2526)
1.0,1.0,0.0,1.0,1.0,1.0,Normal,Normal- (4456)
1.0,1.0,0.0,1.0,1.0,1.0,Normal,Normal- (2452)
1.0,1.0,0.0,1.0,1.0,1.0,Normal,Normal- (112)
1.0,1.0,0.0,1.0,1.0,1.0,Normal,Normal- (4489)
1.0,1.0,0.0,1.0,1.0,1.0,Normal,Normal- (1040)
1.0,1.0,0.0,1.0,1.0,1.0,Normal,Normal- (847)
1.0,1.0,0.0,1.0,1.0,1.0,Normal,Normal- (239)
1.0,1.0,0.0,1.0,1.0,1.0,Normal,Normal- (308)
1.0,1.0,0.0,1.0,1.0,1.0,Normal,Normal- (4381)
1.0,1.0,0.0,1.0,1.0,1.0,Normal,Normal- (3557)
1.0,1.0,0.0,1.0,1.0,1.0,Normal,Normal- (243)
1.0,1.0,0.0,1.0,1.0,1.0,Normal,Normal- (623)
1.0,1.0,0.0,1.0,1.0,1.0,Normal,Normal- (1053)
1.0,1.0,0.0,1.0,1.0,1.0,Normal,Normal- (1966)
1.0,1.0,0.0,1.0,1.0,1.0,Normal,Normal- (238)
1.0,1.0,0.0,1.0,1.0,1.0,Normal,Normal- (1084)
1.0,1.0,0.0,1.0,1.0,1.0,Normal,Normal- (1429)
1.0,1.0,0.0,1.0,1.0,1.0,Normal,Normal- (810)
1.0,1.0,0.0,1.0,1.0,1.0,Normal,Normal- (3425)
1.0,1.0,0.0,1.0,1.0,1.0,Normal,Normal- (3695)
1.0,1.0,0.0,1.0,1.0,1.0,Normal,Normal- (4808)
1.0,1.0,0.0,1.0,1.0,1.0,Normal,Normal- (2372)
1.0,1.0,0.0,1.0,1.0,1.0,Normal,Normal- (560)
1.0,1.0,0.0,1.0,1.0,1.0,Normal,Normal- (3539)
1.0,1.0,0.0,1.0,1.0,1.0,Normal,Normal- (275)
1.0,1.0,0.0,1.0,1.0,1.0,Normal,Normal- (1289)
1.0,1.0,0.0,1.0,1.0,1.0,Normal,Normal- (3430)
1.0,1.0,0.0,1.0,1.0,1.0,Normal,Normal- (4949)
1.0,1.0,0.0,1.0,1.0,1.0,Normal,Normal- (2889)
1.0,1.0,0.0,1.0,1.0,1.0,Normal,Normal- (4459)
1.0,1.0,0.0,1.0,1.0,1.0,Normal,Normal- (2789)
1.0,1.0,0.0,1.0,1.0,1.0,Normal,Normal- (190)
1.0,1.0,0.0,1.0,1.0,1.0,Normal,Normal- (2280)
1.0,1.0,0.0,1.0,1.0,1.0,Normal,Normal- (429)
1.0,1.0,0.0,1.0,1.0,1.0,Normal,Normal- (1721)
1.0,1.0,0.0,1.0,1.0,1.0,Normal,Normal- (1260)
1.0,1.0,0.0,1.0,1.0,1.0,Normal,Normal- (4664)
1.0,1.0,0.0,1.0,1.0,1.0,Normal,Normal- (4478)
1.0,1.0,0.0,1.0,1.0,1.0,Normal,Normal- (1479)
1.0,1.0,0.0,1.0,1.0,1.0,Normal,Normal- (2449)
1.0,1.0,0.0,1.0,1.0,1.0,Normal,Normal- (851)
1.0,1.0,0.0,1.0,1.0,1.0,Normal,Normal- (2028)
1.0,1.0,0.0,1.0,1.0,1.0,Normal,Normal- (2566)
1.0,1.0,0.0,1.0,1.0,1.0,Normal,Normal- (3356)
1.0,1.0,0.0,1.0,1.0,1.0,Normal,Normal- (600)
1.0,1.0,0.0,1.0,1.0,1.0,Normal,Normal- (2465)
1.0,1.0,0.0,1.0,1.0,1.0,Normal,Normal- (5034)
1.0,1.0,0.0,1.0,1.0,1.0,Normal,Normal- (1384)
1.0,1.0,0.0,1.0,1.0,1.0,Normal,Normal- (4160)
1.0,1.0,0.0,1.0,1.0,1.0,Normal,Normal- (2491)
1.0,1.0,0.0,1.0,1.0,1.0,Normal,Normal- (4250)
1.0,1.0,0.0,1.0,1.0,1.0,Normal,Normal- (3551)
1.0,1.0,0.0,1.0,1.0,1.0,Normal,Normal- (2353)
1.0,1.0,0.0,1.0,1.0,1.0,Normal,Normal- (2569)
1.0,1.0,0.0,1.0,1.0,1.0,Normal,Normal- (709)
1.0,1.0,0.0,1.0,1.0,1.0,Normal,Normal- (872)
1.0,1.0,0.0,1.0,1.0,1.0,Normal,Normal- (2092)
1.0,1.0,0.0,1.0,1.0,1.0,Normal,Normal- (4585)
1.0,1.0,0.0,1.0,1.0,1.0,Normal,Normal- (2335)
1.0,1.0,0.0,1.0,1.0,1.0,Normal,Normal- (1744)
1.0,1.0,0.0,1.0,1.0,1.0,Normal,Normal- (4863)
1.0,1.0,0.0,1.0,1.0,1.0,Normal,Normal- (566)
1.0,1.0,0.0,1.0,1.0,1.0,Normal,Normal- (926)
1.0,1.0,0.0,1.0,1.0,1.0,Normal,Normal- (2451)
1.0,1.0,0.0,1.0,1.0,1.0,Normal,Normal- (4472)
1.0,1.0,0.0,1.0,1.0,1.0,Normal,Normal- (2264)
1.0,1.0,0.0,1.0,1.0,1.0,Normal,Normal- (1707)
1.0,1.0,0.0,1.0,1.0,1.0,Normal,Normal- (4525)
1.0,1.0,0.0,1.0,1.0,1.0,Normal,Normal- (4)
1.0,1.0,0.0,1.0,1.0,1.0,Normal,Normal- (202)
1.0,1.0,0.0,1.0,1.0,1.0,Normal,Normal- (4881)
1.0,1.0,0.0,1.0,1.0,1.0,Normal,Normal- (3077)
1.0,1.0,0.0,1.0,1.0,1.0,Normal,Normal- (3222)
1.0,1.0,0.0,1.0,1.0,1.0,Normal,Normal- (617)
1.0,1.0,0.0,1.0,1.0,1.0,Normal,Normal- (4936)
1.0,1.0,0.0,1.0,1.0,1.0,Normal,Normal- (1986)
1.0,1.0,0.0,1.0,1.0,1.0,Normal,Normal- (3820)
1.0,1.0,0.0,1.0,1.0,1.0,Normal,Normal- (2410)
1.0,1.0,0.0,1.0,1.0,1.0,Normal,Normal- (4314)
1.0,1.0,0.0,1.0,1.0,1.0,Normal,Normal- (1990)
1.0,1.0,0.0,1.0,1.0,1.0,Normal,Normal- (3003)
1.0,1.0,0.0,1.0,1.0,1.0,Normal,Normal- (1061)
1.0,1.0,0.0,1.0,1.0,1.0,Normal,Normal- (1908)
1.0,1.0,0.0,1.0,1.0,1.0,Normal,Normal- (2690)
1.0,1.0,0.0,1.0,1.0,1.0,Normal,Normal- (2954)
1.0,1.0,0.0,1.0,1.0,1.0,Normal,Normal- (2453)
1.0,1.0,0.0,1.0,1.0,1.0,Normal,Normal- (4013)
1.0,1.0,0.0,1.0,1.0,1.0,Normal,Normal- (1980)
1.0,1.0,0.0,1.0,1.0,1.0,Normal,Normal- (957)
1.0,1.0,0.0,1.0,1.0,1.0,Normal,Normal- (2675)
1.0,1.0,0.0,1.0,1.0,1.0,Normal,Normal- (865)
1.0,1.0,0.0,1.0,1.0,1.0,Normal,Normal- (1650)
1.0,1.0,0.0,1.0,1.0,1.0,Normal,Normal- (3891)
1.0,1.0,0.0,1.0,1.0,1.0,Normal,Normal- (882)
1.0,1.0,0.0,1.0,1.0,1.0,Normal,Normal- (574)
1.0,1.0,0.0,1.0,1.0,1.0,Normal,Normal- (2575)
1.0,1.0,0.0,1.0,1.0,1.0,Normal,Normal- (69)
1.0,1.0,0.0,1.0,1.0,1.0,Normal,Normal- (3387)
1.0,1.0,0.0,1.0,1.0,1.0,Normal,Normal- (4487)
1.0,1.0,0.0,1.0,1.0,1.0,Normal,Normal- (879)
1.0,1.0,0.0,1.0,1.0,1.0,Normal,Normal- (193)
1.0,1.0,0.0,1.0,1.0,1.0,Normal,Normal- (1856)
1.0,1.0,0.0,1.0,1.0,1.0,Normal,Normal- (2975)
1.0,1.0,0.0,1.0,1.0,1.0,Normal,Normal- (3272)
1.0,1.0,0.0,1.0,1.0,1.0,Normal,Normal- (1667)
1.0,1.0,0.0,1.0,1.0,1.0,Normal,Normal- (527)
1.0,1.0,0.0,1.0,1.0,1.0,Normal,Normal- (3790)
1.0,1.0,0.0,1.0,1.0,1.0,Normal,Normal- (2792)
1.0,1.0,0.0,1.0,1.0,1.0,Normal,Normal- (32)
1.0,1.0,0.0,1.0,1.0,1.0,Normal,Normal- (3608)
1.0,1.0,0.0,1.0,1.0,1.0,Normal,Normal- (4153)
1.0,1.0,0.0,1.0,1.0,1.0,Normal,Normal- (2388)
1.0,1.0,0.0,1.0,1.0,1.0,Normal,Normal- (4957)
1.0,1.0,0.0,1.0,1.0,1.0,Normal,Normal- (4301)
1.0,1.0,0.0,1.0,1.0,1.0,Normal,Normal- (2879)
1.0,1.0,0.0,1.0,1.0,1.0,Normal,Normal- (908)
1.0,1.0,0.0,1.0,1.0,1.0,Normal,Normal- (742)
1.0,1.0,0.0,1.0,1.0,1.0,Normal,Normal- (257)
1.0,1.0,0.0,1.0,1.0,1.0,Normal,Normal- (4791)
1.0,1.0,0.0,1.0,1.0,1.0,Normal,Normal- (2208)
1.0,1.0,0.0,1.0,1.0,1.0,Normal,Normal- (1208)
1.0,1.0,0.0,1.0,1.0,1.0,Normal,Normal- (1967)
1.0,1.0,0.0,1.0,1.0,1.0,Normal,Normal- (602)
1.0,1.0,0.0,1.0,1.0,1.0,Normal,Normal- (1762)
1.0,1.0,0.0,1.0,1.0,1.0,Normal,Normal- (1569)
1.0,1.0,0.0,1.0,1.0,1.0,Normal,Normal- (3267)
1.0,1.0,0.0,1.0,1.0,1.0,Normal,Normal- (1372)
1.0,1.0,0.0,1.0,1.0,1.0,Normal,Normal- (2283)
1.0,1.0,0.0,1.0,1.0,1.0,Normal,Normal- (2606)
1.0,1.0,0.0,1.0,1.0,1.0,Normal,Normal- (675)
1.0,1.0,0.0,1.0,1.0,1.0,Normal,Normal- (1925)
1.0,1.0,0.0,1.0,1.0,1.0,Normal,Normal- (619)
1.0,1.0,0.0,1.0,1.0,1.0,Normal,Normal- (626)
1.0,1.0,0.0,1.0,1.0,1.0,Normal,Normal- (1013)
1.0,1.0,0.0,1.0,1.0,1.0,Normal,Normal- (2143)
1.0,1.0,0.0,1.0,1.0,1.0,Normal,Normal- (727)
1.0,1.0,0.0,1.0,1.0,1.0,Normal,Normal- (2621)
1.0,1.0,0.0,1.0,1.0,1.0,Normal,Normal- (4545)
1.0,1.0,0.0,1.0,1.0,1.0,Normal,Normal- (1535)
1.0,1.0,0.0,1.0,1.0,1.0,Normal,Normal- (4684)
1.0,1.0,0.0,1.0,1.0,1.0,Normal,Normal- (2999)
1.0,1.0,0.0,1.0,1.0,1.0,Normal,Normal- (321)
1.0,1.0,0.0,1.0,1.0,1.0,Normal,Normal- (2434)
1.0,1.0,0.0,1.0,1.0,1.0,Normal,Normal- (64)
1.0,1.0,0.0,1.0,1.0,1.0,Normal,Normal- (4276)
1.0,1.0,0.0,1.0,1.0,1.0,Normal,Normal- (1332)
1.0,1.0,0.0,1.0,1.0,1.0,Normal,Normal- (759)
1.0,1.0,0.0,1.0,1.0,1.0,Normal,Normal- (2683)
1.0,1.0,0.0,1.0,1.0,1.0,Normal,Normal- (284)
1.0,1.0,0.0,1.0,1.0,1.0,Normal,Normal- (1537)
1.0,1.0,0.0,1.0,1.0,1.0,Normal,Normal- (1607)
1.0,1.0,0.0,1.0,1.0,1.0,Normal,Normal- (1212)
1.0,1.0,0.0,1.0,1.0,1.0,Normal,Normal- (4163)
1.0,1.0,0.0,1.0,1.0,1.0,Normal,Normal- (2236)
1.0,1.0,0.0,1.0,1.0,1.0,Normal,Normal- (421)
1.0,1.0,0.0,1.0,1.0,1.0,Normal,Normal- (4001)
1.0,1.0,0.0,1.0,1.0,1.0,Normal,Normal- (4893)
1.0,1.0,0.0,1.0,1.0,1.0,Normal,Normal- (1066)
1.0,1.0,0.0,1.0,1.0,1.0,Normal,Normal- (528)
1.0,1.0,0.0,1.0,1.0,1.0,Normal,Normal- (3504)
1.0,1.0,0.0,1.0,1.0,1.0,Normal,Normal- (4543)
1.0,1.0,0.0,1.0,1.0,1.0,Normal,Normal- (440)
1.0,1.0,0.0,1.0,1.0,1.0,Normal,Normal- (3710)
1.0,1.0,0.0,1.0,1.0,1.0,Normal,Normal- (3158)
1.0,1.0,0.0,1.0,1.0,1.0,Normal,Normal- (2800)
1.0,1.0,0.0,1.0,1.0,1.0,Normal,Normal- (3110)
1.0,1.0,0.0,1.0,1.0,1.0,Normal,Normal- (245)
1.0,1.0,0.0,1.0,1.0,1.0,Normal,Normal- (4068)
1.0,1.0,0.0,1.0,1.0,1.0,Normal,Normal- (4888)
1.0,1.0,0.0,1.0,1.0,1.0,Normal,Normal- (1837)
1.0,1.0,0.0,1.0,1.0,1.0,Normal,Normal- (2014)
1.0,1.0,0.0,1.0,1.0,1.0,Normal,Normal- (1085)
1.0,1.0,0.0,1.0,1.0,1.0,Normal,Normal- (177)
1.0,1.0,0.0,1.0,1.0,1.0,Normal,Normal- (2133)
1.0,1.0,0.0,1.0,1.0,1.0,Normal,Normal- (3918)
1.0,1.0,0.0,1.0,1.0,1.0,Normal,Normal- (1558)
1.0,1.0,0.0,1.0,1.0,1.0,Normal,Normal- (3131)
1.0,1.0,0.0,1.0,1.0,1.0,Normal,Normal- (4378)
1.0,1.0,0.0,1.0,1.0,1.0,Normal,Normal- (1508)
1.0,1.0,0.0,1.0,1.0,1.0,Normal,Normal- (2671)
1.0,1.0,0.0,1.0,1.0,1.0,Normal,Normal- (445)
